,Area,Bairro,CEP,Cidade,DataAtualizacaoHumanizada,Endereco,Estado,FormatarSubTipoImovel,FormatarSubTipoOferta,Latitude,Longitude,PrecoCondominio,QuantidadeQuartos,QuantidadeSuites,QuantidadeVagas,SubTipo,SubTipoOferta,Tipo,UrlFicha,Valor,ValorIPTU,DataAtualizacaoEmDias,PrecoPorMetro
716,70,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,800.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-70m2-id-2199555502?paginaoferta=154,1800.0,0.0,17,25.714285714285715
717,56,Centro,88330526,Balneário Camboriú,há 17 dias,Rua 1500,SC,CASA COMERCIAL EM CENTRO,Casa Comercial em CentroCasa Comercial em Centro para aluguel,-26.9934988,-48.6369603,480.0,0,0,1,1,Casa Comercial em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-comercial-centro-balneario-camboriu-sc-56m2-id-2238545665?paginaoferta=154,3000.0,0.0,17,53.57142857142857
718,52,Pioneiros,88331085,Balneário Camboriú,há 4 dias,Rua Arthur Max Dôose,SC,CONJUNTO COMERCIAL/SALA EM PIONEIROS,Conjunto Comercial/Sala em PioneirosConjunto Comercial/Sala em Pioneiros para aluguel,-26.9739582,-48.6366767,300.0,0,0,0,1,Conjunto Comercial/Sala em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-pioneiros-balneario-camboriu-sc-52m2-id-2454318113?paginaoferta=155,2200.0,0.0,4,42.30769230769231
719,80,Centro,88330407,Balneário Camboriú,ontem,Rua 2480,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9225117,-49.0607072,0.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-80m2-id-2456373591?paginaoferta=155,1990.0,0.0,1,24.875
720,139,Centro,,Balneário Camboriú,ontem,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,3,3,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-139m2-id-2450376877?paginaoferta=141,5000.0,0.0,1,35.97122302158273
721,230,Centro,88330530,Balneário Camboriú,há 17 dias,Rua 1400,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9888711,-48.6308205,0.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-230m2-id-2432962282?paginaoferta=141,4500.0,0.0,17,19.565217391304348
722,160,Barra Sul,88336210,Balneário Camboriú,há 17 dias,Rua Edgar Linhares,SC,APARTAMENTO EM BARRA SUL,Apartamento em Barra SulApartamento em Barra Sul para aluguel,-27.0232651,-48.6110754,0.0,4,2,2,1,Apartamento em Barra Sul,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-barra-sul-balneario-camboriu-sc-160m2-id-2239895570?paginaoferta=142,7000.0,600.0,17,43.75
723,45,Barra,88332070,Balneário Camboriú,há 3 dias,Rua Marcos Roberto Fernandes,SC,CASA COMERCIAL EM BARRA,Casa Comercial em BarraCasa Comercial em Barra para aluguel,-27.0105991,-48.6117014,0.0,0,0,0,2,Casa Comercial em Barra,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-comercial-barra-balneario-camboriu-sc-45m2-id-2455890432?paginaoferta=142,2000.0,0.0,3,44.44444444444444
724,53,Centro,,Balneário Camboriú,há 18 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,2,1,1,2,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-balneario-camboriu-sc-53m2-id-2219765603?paginaoferta=142,2800.0,0.0,18,52.83018867924528
725,160,Centro,88330160,Balneário Camboriú,há 17 dias,Rua 4400,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-27.0070187,-48.6107667,1200.0,3,3,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-160m2-id-2218205818?paginaoferta=142,6500.0,0.0,17,40.625
726,290,Centro,88330632,Balneário Camboriú,há 3 dias,Rua 600,SC,CASA COMERCIAL EM CENTRO,Casa Comercial em CentroCasa Comercial em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Casa Comercial em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-comercial-com-churrasqueira-centro-balneario-camboriu-sc-290m2-id-2455934251?paginaoferta=142,10500.0,200.0,3,36.206896551724135
727,152,Centro,,Balneário Camboriú,há 6 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,3,3,3,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-152m2-id-2455478418?paginaoferta=143,6000.0,0.0,6,39.473684210526315
728,120,Centro,88330245,Balneário Camboriú,ontem,Rua 3610,SC,CASA COMERCIAL EM CENTRO,Casa Comercial em CentroCasa Comercial em Centro para aluguel,-27.005368,-48.6232854,0.0,0,0,2,1,Casa Comercial em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-comercial--centro-balneario-camboriu-sc-120m2-id-2432573280?paginaoferta=143,4000.0,100.0,1,33.333333333333336
729,300,Barra Sul,88336210,Balneário Camboriú,há 17 dias,Rua Edgar Linhares,SC,APARTAMENTO EM BARRA SUL,Apartamento em Barra SulApartamento em Barra Sul para aluguel,-27.0232651,-48.6110754,0.0,5,5,4,2,Apartamento em Barra Sul,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-5-quartos-com-piscina-barra-sul-balneario-camboriu-sc-300m2-id-2454478380?paginaoferta=143,15000.0,0.0,17,50.0
730,800,Centro,88330083,Balneário Camboriú,há 17 dias,Avenida 3ª Avenida,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM CENTRO,Galpão/Depósito/Armazém em CentroGalpão/Depósito/Armazém em Centro para aluguel,-26.9924016,-48.6467201,0.0,0,0,0,5,Galpão/Depósito/Armazém em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--centro-balneario-camboriu-sc-800m2-id-2439164194?paginaoferta=143,35000.0,0.0,17,43.75
731,50,São Judas Tadeu,88332480,Balneário Camboriú,ontem,Rua Sargento Mário Manoel Rodrigues,SC,APARTAMENTO EM SÃO JUDAS TADEU,Apartamento em São Judas TadeuApartamento em São Judas Tadeu para aluguel,-27.0192452,-48.6064064,330.0,2,0,0,1,Apartamento em São Judas Tadeu,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-s-judas-tadeu-balneario-camboriu-sc-50m2-id-2453450908?paginaoferta=143,1100.0,0.0,1,22.0
732,105,Barra Sul,88330021,Balneário Camboriú,há 17 dias,Avenida Atlântica,SC,APARTAMENTO EM BARRA SUL,Apartamento em Barra SulApartamento em Barra Sul para aluguel,-26.9981239,-48.6240421,530.0,3,1,1,1,Apartamento em Barra Sul,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-barra-sul-balneario-camboriu-sc-105m2-id-2447578012?paginaoferta=144,4540.0,250.0,17,43.23809523809524
733,108,Centro,88330308,Balneário Camboriú,há 1 mês,Rua 3050,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-14.235004,-51.92528,0.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-108m2-id-2453139881?paginaoferta=144,2800.0,0.0,30,25.925925925925927
734,130,Centro,,Balneário Camboriú,há 4 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-130m2-id-2439947174?paginaoferta=144,3000.0,0.0,4,23.076923076923077
735,65,Vila Real,88337100,Balneário Camboriú,há 3 dias,Rua Dom Luiz,SC,APARTAMENTO EM VILA REAL,Apartamento em Vila RealApartamento em Vila Real para aluguel,-27.0109377,-48.6275195,200.0,2,1,2,1,Apartamento em Vila Real,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-vl-real-balneario-camboriu-sc-65m2-id-2453114287?paginaoferta=144,1500.0,0.0,3,23.076923076923077
736,150,Ariribá,88338495,Balneário Camboriú,há 29 dias,Rua Andorinha,SC,APARTAMENTO EM ARIRIBÁ,Apartamento em AriribáApartamento em Ariribá para aluguel,-26.9719315,-48.6399006,0.0,3,3,2,1,Apartamento em Ariribá,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-aririba-balneario-camboriu-sc-150m2-id-2443076778?paginaoferta=144,3600.0,0.0,29,24.0
737,105,Pioneiros,88331005,Balneário Camboriú,há 19 dias,Rua Isidoro Caetano,SC,APARTAMENTO EM PIONEIROS,Apartamento em PioneirosApartamento em Pioneiros para aluguel,-26.9718188,-48.636186,500.0,3,1,2,5,Apartamento em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-pioneiros-balneario-camboriu-sc-105m2-id-2454279474?paginaoferta=145,3100.0,0.0,19,29.523809523809526
738,300,Pioneiros,88331015,Balneário Camboriú,há 19 dias,Rua Jacob Schmidt,SC,CONJUNTO COMERCIAL/SALA EM PIONEIROS,Conjunto Comercial/Sala em PioneirosConjunto Comercial/Sala em Pioneiros para aluguel,-26.9710961,-48.6346406,450.0,0,0,2,1,Conjunto Comercial/Sala em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-pioneiros-balneario-camboriu-sc-300m2-id-2454280075?paginaoferta=145,13000.0,0.0,19,43.333333333333336
739,215,Centro,59186006,Balneário Camboriú,há 5 meses,Avenida Atlântica,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-14.235004,-51.92528,1000.0,3,3,4,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-215m2-id-2433707483?paginaoferta=137,10000.0,0.0,150,46.51162790697674
740,900,Estados,,Balneário Camboriú,há 1 mês,Endereço Não Informado,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ESTADOS,Galpão/Depósito/Armazém em EstadosGalpão/Depósito/Armazém em Estados para aluguel,0.0,0.0,0.0,0,0,0,1,Galpão/Depósito/Armazém em Estados,1,http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--estados-balneario-camboriu-sc-900m2-id-2451172591?paginaoferta=138,8500.0,100.0,30,9.444444444444445
741,140,Centro,,Balneário Camboriú,ontem,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-centro-balneario-camboriu-sc-140m2-id-2177045652?paginaoferta=138,2250.0,0.0,1,16.071428571428573
742,98,Centro,,Balneário Camboriú,há 8 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,626.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-98m2-id-2439060982?paginaoferta=138,2800.0,0.0,8,28.571428571428573
743,80,Centro,88330610,Balneário Camboriú,há 17 dias,Rua 1536,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9919064,-48.6373607,530.0,0,0,2,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--centro-balneario-camboriu-sc-80m2-id-2449654532?paginaoferta=138,3200.0,80.0,17,40.0
744,120,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,3,1,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-centro-balneario-camboriu-sc-120m2-id-2446053979?paginaoferta=138,4000.0,0.0,17,33.333333333333336
745,95,Centro,88330798,Balneário Camboriú,há 16 dias,Rua 1401,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9781125,-48.6380823,626.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-95m2-id-2445086893?paginaoferta=139,2200.0,75.0,16,23.157894736842106
746,110,Centro,88330798,Balneário Camboriú,há 17 dias,Rua 1401,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9781125,-48.6380823,0.0,2,1,1,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-110m2-id-2451037127?paginaoferta=139,3200.0,0.0,17,29.09090909090909
747,120,Centro,88330904,Balneário Camboriú,há 17 dias,Rua 500,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,3,1,2,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-120m2-id-2451038395?paginaoferta=139,3900.0,0.0,17,32.5
748,5000,Centro,,Balneário Camboriú,há 17 dias,Endereço Não Informado,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM CENTRO,Galpão/Depósito/Armazém em CentroGalpão/Depósito/Armazém em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Galpão/Depósito/Armazém em Centro,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem-centro-balneario-camboriu-sc-5,000m2-id-2187395494?paginaoferta=139",45000.0,0.0,17,9.0
749,92,Centro,88330336,Balneário Camboriú,há 18 dias,Rua 3000,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-92m2-id-2449805098?paginaoferta=139,4200.0,0.0,18,45.65217391304348
750,130,Nações,88338038,Balneário Camboriú,há 17 dias,Avenida Martin Luther,SC,APARTAMENTO EM NAÇÕES,Apartamento em NaçõesApartamento em Nações para aluguel,-26.9800464,-48.6424903,0.0,3,1,2,1,Apartamento em Nações,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-nacoes-balneario-camboriu-sc-130m2-id-2446012287?paginaoferta=140,3500.0,0.0,17,26.923076923076923
751,220,Pioneiros,88331030,Balneário Camboriú,há 17 dias,Rua Miguel Matte,SC,APARTAMENTO EM PIONEIROS,Apartamento em PioneirosApartamento em Pioneiros para aluguel,-26.9706293,-48.6318548,0.0,3,3,3,1,Apartamento em Pioneiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-pioneiros-balneario-camboriu-sc-220m2-id-2436705428?paginaoferta=140,5500.0,0.0,17,25.0
752,140,Centro,88330906,Balneário Camboriú,há 17 dias,Avenida Atlântica,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9917333,-48.6290283,0.0,3,3,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-balneario-camboriu-sc-140m2-id-2436705431?paginaoferta=140,8500.0,0.0,17,60.714285714285715
753,45,Centro,88330000,Balneário Camboriú,há 17 dias,Avenida Terceira,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9921361,-48.637579,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-balneario-camboriu-sc-45m2-id-2443741293?paginaoferta=140,1500.0,0.0,17,33.333333333333336
754,317,Barra Sul,88330027,Balneário Camboriú,há 4 dias,Avenida Atlântica,SC,APARTAMENTO EM BARRA SUL,Apartamento em Barra SulApartamento em Barra Sul para aluguel,-27.006102,-48.607197,2500.0,4,4,4,2,Apartamento em Barra Sul,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-barra-sul-balneario-camboriu-sc-317m2-id-2440900604?paginaoferta=140,18000.0,0.0,4,56.782334384858046
755,90,Centro,88330645,Balneário Camboriú,ontem,Rua 300,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,1,0,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-balneario-camboriu-sc-90m2-id-2455529417?paginaoferta=141,1600.0,0.0,1,17.77777777777778
756,110,Nações,,Balneário Camboriú,há 17 dias,No Informado,SC,CONJUNTO COMERCIAL/SALA EM NAÇÕES,Conjunto Comercial/Sala em NaçõesConjunto Comercial/Sala em Nações para aluguel,0.0,0.0,0.0,0,0,0,5,Conjunto Comercial/Sala em Nações,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-nacoes-balneario-camboriu-sc-110m2-id-2236765498?paginaoferta=141,3500.0,0.0,17,31.818181818181817
757,130,Pioneiros,,Balneário Camboriú,há 19 dias,Endereço Não Informado,SC,APARTAMENTO EM PIONEIROS,Apartamento em PioneirosApartamento em Pioneiros para aluguel,0.0,0.0,0.0,3,3,3,1,Apartamento em Pioneiros,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-pioneiros-balneario-camboriu-sc-130m2-id-2248205813?paginaoferta=141,6500.0,0.0,19,50.0
758,120,Centro,88330546,Balneário Camboriú,há 4 dias,Rua 1300,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.989235,-48.6316989,0.0,3,0,0,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-120m2-id-2454033287?paginaoferta=136,5000.0,0.0,4,41.666666666666664
759,120,Nações,88338130,Balneário Camboriú,há 4 dias,Rua Síria,SC,APARTAMENTO EM NAÇÕES,Apartamento em NaçõesApartamento em Nações para aluguel,-26.9760794,-48.640505,0.0,3,1,2,1,Apartamento em Nações,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-nacoes-balneario-camboriu-sc-120m2-id-2454035101?paginaoferta=136,3500.0,0.0,4,29.166666666666668
760,100,Centro,,Balneário Camboriú,há 6 dias,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,700.0,4,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-centro-balneario-camboriu-sc-100m2-id-2445580468?paginaoferta=137,1850.0,0.0,6,18.5
761,90,Centro,88330798,Balneário Camboriú,há 17 dias,Rua 1401,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9783461,-48.6383962,0.0,2,1,0,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-centro-balneario-camboriu-sc-90m2-id-2444654911?paginaoferta=137,3500.0,0.0,17,38.888888888888886
762,60,Centro,,Balneário Camboriú,ontem,Endereço Não Informado,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,0.0,2,0,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos--centro-balneario-camboriu-sc-60m2-id-2455873576?paginaoferta=137,2490.0,0.0,1,41.5
763,85,Centro,88330027,Balneário Camboriú,há 6 dias,Avenida Atlântica,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-27.0015194,-48.6203396,1475.0,3,3,2,2,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-centro-balneario-camboriu-sc-85m2-id-2445517498?paginaoferta=138,3000.0,573.0,6,35.294117647058826
764,76,Centro,88330725,Balneário Camboriú,há 19 dias,Rua 901,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9865605,-48.6388609,0.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-balneario-camboriu-sc-76m2-id-2448454279?paginaoferta=138,2300.0,0.0,19,30.263157894736842
765,144,Centro,88330215,Balneário Camboriú,há 17 dias,Rua 3706,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-27.0021714,-48.6217657,0.0,4,2,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-centro-balneario-camboriu-sc-144m2-id-2228465575?paginaoferta=139,7000.0,0.0,17,48.611111111111114
766,120,Nações,88338150,Balneário Camboriú,há 17 dias,Rua Tailândia,SC,APARTAMENTO EM NAÇÕES,Apartamento em NaçõesApartamento em Nações para aluguel,-26.9755813,-48.6390262,650.0,2,2,2,2,Apartamento em Nações,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-nacoes-balneario-camboriu-sc-120m2-id-2437309178?paginaoferta=139,3000.0,0.0,17,25.0
767,113,Centro,88330552,Balneário Camboriú,há 2 dias,Rua 1170,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,600.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-centro-balneario-camboriu-sc-113m2-id-2429678992?paginaoferta=139,1900.0,0.0,2,16.8141592920354
768,47,Pioneiros,88331085,Balneário Camboriú,há 12 dias,Rua Arthur Max Dôose,SC,CONJUNTO COMERCIAL/SALA EM PIONEIROS,Conjunto Comercial/Sala em PioneirosConjunto Comercial/Sala em Pioneiros para aluguel,-26.973821,-48.6379231,400.0,0,0,1,1,Conjunto Comercial/Sala em Pioneiros,1,http://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-pioneiros-balneario-camboriu-sc-47m2-id-2442992686?paginaoferta=139,2100.0,0.0,12,44.680851063829785
769,155,Centro,88330203,Balneário Camboriú,há 8 dias,Rua 3700,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-27.0023351,-48.6206139,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala--centro-balneario-camboriu-sc-155m2-id-2449154847?paginaoferta=140,4500.0,0.0,8,29.032258064516128
